LOCATION,LOCATION NAME,COMPANY,PROJECT_ID,NAME,DESCRIPTION,ACTIVITY_SEQ,PLAN_START,PLAN_FINISH,PROGRAM_ID,ACTIVITY_NO,DESCRIPTION,PROJECT_ACTIVITY,,Project (NS),Activity (NS),Activity Desc(NS)
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100013801,1/7/2023,7/17/2030,DEV_PNL,11,Credit Support,SLRNBRSKA.100.11,,SLRNBRSKA,DEV11,Development - Credit Support
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100013892,1/7/2023,7/17/2030,DEV_PNL,12,Engineering,SLRNBRSKA.100.12,,SLRNBRSKA,DEV12,Development - Engineering
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100013983,1/7/2023,7/17/2030,DEV_PNL,13,Environmental Consulting,SLRNBRSKA.100.13,,SLRNBRSKA,DEV13,Development - Environmental
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014074,1/7/2023,7/17/2030,DEV_PNL,14,Financial Services,SLRNBRSKA.100.14,,SLRNBRSKA,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014165,1/7/2023,7/17/2030,DEV_PNL,15,Construction,SLRNBRSKA.100.15,,SLRNBRSKA,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014256,1/7/2023,7/17/2030,DEV_PNL,16,Insurance Premiums,SLRNBRSKA.100.16,,SLRNBRSKA,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014347,1/7/2023,7/17/2030,DEV_PNL,17,IT Tech,SLRNBRSKA.100.17,,SLRNBRSKA,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014438,1/7/2023,7/17/2030,DEV_PNL,18,JV Underwriting,SLRNBRSKA.100.18,,SLRNBRSKA,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014529,1/7/2023,7/17/2030,DEV_PNL,19,Legal,SLRNBRSKA.100.19,,SLRNBRSKA,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014620,1/7/2023,7/17/2030,DEV_PNL,20,Other Consulting,SLRNBRSKA.100.20,,SLRNBRSKA,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014711,1/7/2023,7/17/2030,DEV_PNL,21,Other Internal Resources,SLRNBRSKA.100.21,,SLRNBRSKA,DEV21,Development - Other Internal Resources
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014802,1/7/2023,7/17/2030,DEV_PNL,22,Permitting Fees,SLRNBRSKA.100.22,,SLRNBRSKA,DEV22,Development - Permitting Fees
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014893,1/7/2023,7/17/2030,DEV_PNL,23,PPA Marketing,SLRNBRSKA.100.23,,SLRNBRSKA,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100014984,1/7/2023,7/17/2030,DEV_PNL,24,Property Taxes,SLRNBRSKA.100.24,,SLRNBRSKA,DEV23,Development - Property Taxes/Tax Abatement
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100015075,1/7/2023,7/17/2030,DEV_PNL,25,Public Relations,SLRNBRSKA.100.25,,SLRNBRSKA,DEV24,Development - Public Relations
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100015166,1/7/2023,7/17/2030,DEV_PNL,26,Resource Assessment,SLRNBRSKA.100.26,,SLRNBRSKA,DEV20,Development - Resource Assessment
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100015257,1/7/2023,7/17/2030,DEV_PNL,27,SCADA,SLRNBRSKA.100.27,,SLRNBRSKA,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100015348,1/7/2023,7/17/2030,DEV_PNL,28,Site Option & Leases,SLRNBRSKA.100.28,,SLRNBRSKA,DEV14,Development - Landowner Payments
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100015439,1/7/2023,7/17/2030,DEV_PNL,29,Transmission,SLRNBRSKA.100.29,,SLRNBRSKA,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100013354,1/5/2023,1/4/2026,DEV_PNL,10,General,SLROKLAHM.100.10,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100013802,1/5/2023,1/4/2026,DEV_PNL,11,Credit Support,SLROKLAHM.100.11,,SLROKLAHM,DEV11,Development - Credit Support
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100013893,1/5/2023,1/4/2026,DEV_PNL,12,Engineering,SLROKLAHM.100.12,,SLROKLAHM,DEV12,Development - Engineering
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100013984,1/5/2023,1/4/2026,DEV_PNL,13,Environmental Consulting,SLROKLAHM.100.13,,SLROKLAHM,DEV13,Development - Environmental
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014075,1/5/2023,1/4/2026,DEV_PNL,14,Financial Services,SLROKLAHM.100.14,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014166,1/5/2023,1/4/2026,DEV_PNL,15,Construction,SLROKLAHM.100.15,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014257,1/5/2023,1/4/2026,DEV_PNL,16,Insurance Premiums,SLROKLAHM.100.16,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014348,1/5/2023,1/4/2026,DEV_PNL,17,IT Tech,SLROKLAHM.100.17,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014439,1/5/2023,1/4/2026,DEV_PNL,18,JV Underwriting,SLROKLAHM.100.18,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014530,1/5/2023,1/4/2026,DEV_PNL,19,Legal,SLROKLAHM.100.19,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014621,1/5/2023,1/4/2026,DEV_PNL,20,Other Consulting,SLROKLAHM.100.20,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014712,1/5/2023,1/4/2026,DEV_PNL,21,Other Internal Resources,SLROKLAHM.100.21,,SLROKLAHM,DEV21,Development - Other Internal Resources
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014803,1/5/2023,1/4/2026,DEV_PNL,22,Permitting Fees,SLROKLAHM.100.22,,SLROKLAHM,DEV22,Development - Permitting Fees
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014894,1/5/2023,1/4/2026,DEV_PNL,23,PPA Marketing,SLROKLAHM.100.23,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100014985,1/5/2023,1/4/2026,DEV_PNL,24,Property Taxes,SLROKLAHM.100.24,,SLROKLAHM,DEV23,Development - Property Taxes/Tax Abatement
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100015076,1/5/2023,1/4/2026,DEV_PNL,25,Public Relations,SLROKLAHM.100.25,,SLROKLAHM,DEV24,Development - Public Relations
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100015167,1/5/2023,1/4/2026,DEV_PNL,26,Resource Assessment,SLROKLAHM.100.26,,SLROKLAHM,DEV20,Development - Resource Assessment
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100015258,1/5/2023,1/4/2026,DEV_PNL,27,SCADA,SLROKLAHM.100.27,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100015349,1/5/2023,1/4/2026,DEV_PNL,28,Site Option & Leases,SLROKLAHM.100.28,,SLROKLAHM,DEV14,Development - Landowner Payments
DCS4,"DE Renewables Solar, LLC",77079,SLROKLAHM,DEV_Oklahoma Solar,Charge code to cover general solar prospecting work in the state,100015440,1/5/2023,1/4/2026,DEV_PNL,29,Transmission,SLROKLAHM.100.29,,SLROKLAHM,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100013355,12/17/2019,12/31/2022,DEV_PNL,10,General,SLROLDBRK.100.10,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100013803,12/17/2019,12/31/2022,DEV_PNL,11,Credit Support,SLROLDBRK.100.11,,SLROLDBRK,DEV11,Development - Credit Support
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100013894,12/17/2019,12/31/2022,DEV_PNL,12,Engineering,SLROLDBRK.100.12,,SLROLDBRK,DEV12,Development - Engineering
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100013985,12/17/2019,12/31/2022,DEV_PNL,13,Environmental Consulting,SLROLDBRK.100.13,,SLROLDBRK,DEV13,Development - Environmental
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014076,12/17/2019,12/31/2022,DEV_PNL,14,Financial Services,SLROLDBRK.100.14,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014167,12/17/2019,12/31/2022,DEV_PNL,15,Construction,SLROLDBRK.100.15,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014258,12/17/2019,12/31/2022,DEV_PNL,16,Insurance Premiums,SLROLDBRK.100.16,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014349,12/17/2019,12/31/2022,DEV_PNL,17,IT Tech,SLROLDBRK.100.17,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014440,12/17/2019,12/31/2022,DEV_PNL,18,JV Underwriting,SLROLDBRK.100.18,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014531,12/17/2019,12/31/2022,DEV_PNL,19,Legal,SLROLDBRK.100.19,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014622,12/17/2019,12/31/2022,DEV_PNL,20,Other Consulting,SLROLDBRK.100.20,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014713,12/17/2019,12/31/2022,DEV_PNL,21,Other Internal Resources,SLROLDBRK.100.21,,SLROLDBRK,DEV21,Development - Other Internal Resources
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014804,12/17/2019,12/31/2022,DEV_PNL,22,Permitting Fees,SLROLDBRK.100.22,,SLROLDBRK,DEV22,Development - Permitting Fees
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014895,12/17/2019,12/31/2022,DEV_PNL,23,PPA Marketing,SLROLDBRK.100.23,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100014986,12/17/2019,12/31/2022,DEV_PNL,24,Property Taxes,SLROLDBRK.100.24,,SLROLDBRK,DEV23,Development - Property Taxes/Tax Abatement
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100015077,12/17/2019,12/31/2022,DEV_PNL,25,Public Relations,SLROLDBRK.100.25,,SLROLDBRK,DEV24,Development - Public Relations
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100015168,12/17/2019,12/31/2022,DEV_PNL,26,Resource Assessment,SLROLDBRK.100.26,,SLROLDBRK,DEV20,Development - Resource Assessment
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100015259,12/17/2019,12/31/2022,DEV_PNL,27,SCADA,SLROLDBRK.100.27,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100015350,12/17/2019,12/31/2022,DEV_PNL,28,Site Option & Leases,SLROLDBRK.100.28,,SLROLDBRK,DEV14,Development - Landowner Payments
DCS4,"DE Renewables Solar, LLC",77079,SLROLDBRK,DEV_Old Brick Solar,We are entering interconnection queue for the project. We have several interested landowners that have expressed their intent to sign and want to get in the queue to get our number before it fills up.,100015441,12/17/2019,12/31/2022,DEV_PNL,29,Transmission,SLROLDBRK.100.29,,SLROLDBRK,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100013356,5/27/2021,12/31/2024,DEV_PNL,10,General,SLRPISGII.100.10,,SLRPISGII,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100013804,5/27/2021,12/31/2024,DEV_PNL,11,Credit Support,SLRPISGII.100.11,,SLRPISGII,DEV11,Development - Credit Support
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100013895,5/27/2021,12/31/2024,DEV_PNL,12,Engineering,SLRPISGII.100.12,,SLRPISGII,DEV12,Development - Engineering
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100013986,5/27/2021,12/31/2024,DEV_PNL,13,Environmental Consulting,SLRPISGII.100.13,,SLRPISGII,DEV13,Development - Environmental
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014077,5/27/2021,12/31/2024,DEV_PNL,14,Financial Services,SLRPISGII.100.14,,SLRPISGII,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014168,5/27/2021,12/31/2024,DEV_PNL,15,Construction,SLRPISGII.100.15,,SLRPISGII,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014259,5/27/2021,12/31/2024,DEV_PNL,16,Insurance Premiums,SLRPISGII.100.16,,SLRPISGII,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014350,5/27/2021,12/31/2024,DEV_PNL,17,IT Tech,SLRPISGII.100.17,,SLRPISGII,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014441,5/27/2021,12/31/2024,DEV_PNL,18,JV Underwriting,SLRPISGII.100.18,,SLRPISGII,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014532,5/27/2021,12/31/2024,DEV_PNL,19,Legal,SLRPISGII.100.19,,SLRPISGII,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014623,5/27/2021,12/31/2024,DEV_PNL,20,Other Consulting,SLRPISGII.100.20,,SLRPISGII,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014714,5/27/2021,12/31/2024,DEV_PNL,21,Other Internal Resources,SLRPISGII.100.21,,SLRPISGII,DEV21,Development - Other Internal Resources
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014805,5/27/2021,12/31/2024,DEV_PNL,22,Permitting Fees,SLRPISGII.100.22,,SLRPISGII,DEV22,Development - Permitting Fees
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014896,5/27/2021,12/31/2024,DEV_PNL,23,PPA Marketing,SLRPISGII.100.23,,SLRPISGII,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100014987,5/27/2021,12/31/2024,DEV_PNL,24,Property Taxes,SLRPISGII.100.24,,SLRPISGII,DEV23,Development - Property Taxes/Tax Abatement
DCS4,"DE Renewables Solar, LLC",77079,SLRPISGII,DEV_Pisgah Ridge II Solar,Greenfield Solar Project Development,100015078,5/27/2021,12/31/2024,DEV_PNL,25,Public Relations,SLRPISGII.100.25,,SLRPISGII,DEV24,Development - Public Relations
